 JENDL/PD-2016.1  Pd-104                                             1 0  0
 2.160000+6 1.891343-7 2.334882-9 8.65111-11 2.29041-12 4.66464-144631 6  5
 2.280000+6 1.745574-7 2.345228-9 8.78394-11 2.35066-12 4.82663-144631 6  5
 2.400000+6 1.608879-7 2.349327-9 8.89396-11 2.40444-12 5.09969-144631 6  5
 2.520000+6 1.481663-7 2.348149-9 8.98489-11 2.45544-12 5.28375-144631 6  5
 2.640000+6 1.364030-7 2.342591-9 9.05811-11 2.50308-12 5.58882-144631 6  5
 2.760000+6 1.255843-7 2.333454-9 9.11790-11 2.54460-12 5.55907-144631 6  5
 2.880000+6 1.156784-7 2.321420-9 9.16517-11 2.58639-12 5.71142-144631 6  5
 3.000000+6 1.066399-7 2.307050-9 9.20256-11 2.62405-12 5.84671-144631 6  5
 3.120000+6 9.841501-8 2.290777-9 9.23107-11 2.65701-12 5.99117-144631 6  5
 3.240000+6 9.094472-8 2.272909-9 9.25219-11 2.69230-12 6.15456-144631 6  5
 3.360000+6 8.416772-8 2.253646-9 9.26625-11 2.72466-12 6.24502-144631 6  5
 3.480000+6 7.802219-8 2.233063-9 9.27332-11 2.75197-12 6.38223-144631 6  5
 3.600000+6 7.244784-8 2.211154-9 9.27351-11 2.77992-12 6.48183-144631 6  5
 3.720000+6 6.738640-8 2.187803-9 9.26587-11 2.80461-12 6.59156-144631 6  5
 3.840000+6 6.278275-8 2.162822-9 9.24956-11 2.82711-12 6.72223-144631 6  5
 3.960000+6 5.858523-8 2.135955-9 9.22322-11 2.84657-12 6.83581-144631 6  5
 4.080000+6 5.474576-8 2.106885-9 9.18526-11 2.86194-12 6.93898-144631 6  5
 4.200000+6 5.122014-8 2.075253-9 9.13377-11 2.87321-12 7.02934-144631 6  5
 4.320000+6 4.796799-8 2.040673-9 9.06680-11 2.87936-12 7.10397-144631 6  5
 4.440000+6 4.495264-8 2.002743-9 8.98208-11 2.87932-12 7.18794-144631 6  5
 4.560000+6 4.214108-8 1.961059-9 8.87742-11 2.87223-12 7.24067-144631 6  5
 4.680000+6 3.950368-8 1.915229-9 8.75051-11 2.85773-12 7.26333-144631 6  5
 4.800000+6 3.701411-8 1.864879-9 8.59907-11 2.83401-12 7.27529-144631 6  5
 4.920000+6 3.464904-8 1.809667-9 8.42098-11 2.80079-12 7.24608-144631 6  5
 5.040000+6 3.238791-8 1.749283-9 8.21410-11 2.75684-12 7.19437-144631 6  5
 5.160000+6 3.021266-8 1.683453-9 7.97649-11 2.70130-12 7.11134-144631 6  5
 5.280000+6 2.810754-8 1.611944-9 7.70635-11 2.63352-12 6.98977-144631 6  5
 5.400000+6 2.605876-8 1.534556-9 7.40186-11 2.55191-12 6.84019-144631 6  5
 5.520000+6 2.405430-8 1.436126-9 6.91605-11 2.38083-12 6.37488-144631 6  5
 5.640000+6 2.208366-8 1.333133-9 6.40766-11 2.20165-12 5.87899-144631 6  5
 5.760000+6 2.013762-8 1.226332-9 5.88395-11 2.01814-12 5.39115-144631 6  5
 5.880000+6 1.820806-8 1.115698-9 5.34460-11 1.82992-12 4.87911-144631 6  5
 6.000000+6 1.628776-8 1.001213-9 4.78929-11 1.63751-12 4.34549-144631 6  5
 6.120000+6 1.437021-8 8.82859-10 4.21772-11 1.44045-12 3.81625-144631 6  5
 6.240000+6 1.244953-8 7.60613-10 3.62955-11 1.23806-12 3.28033-144631 6  5
 6.360000+6 1.052024-8 6.34438-10 3.02440-11 1.03059-12 2.73541-144631 6  5
 6.480000+6 8.577252-9 5.04282-10 2.40184-11 8.17746-13 2.16233-144631 6  5
 6.600000+6 6.615700-9 3.70073-10 1.76129-11 5.99166-13 1.58526-144631 6  5
